-0.36089785470783403 1.063542074964529	0 1
0.5024509721775874 -0.19739166739457775 -0.6171277104357831	2 1 0
1.0226007732479798 0.2587729854253344 -0.06320780140972941 -0.3365564841793442	3 2 1 0
-0.706145089518293 -1.827520687987308	1 0
-0.247581983123965 -1.4995580204473224 -0.7135549723702793 0.00454229921597052 -0.5654176120693406	1 2 4 0 3
0.5048906587622624 -0.800812032918277	1 0
-1.2833037501596345 -1.7149851313728697 -1.123856851092464	1 0 2
-1.2662396966472431 -0.09246235203316971	0 1
0.11355144952525383 2.102696026952246 1.1751940894860138	0 2 1
-1.487939173173869 0.45520635717598734 -1.2580423305827537 -0.7419865812020568 -0.2897377423000153	0 2 3 4 1
-1.1258850881632705 -0.7457314260033916	0 1
0.6012204568909609 0.740791368612203 0.9223121751662677	0 1 2
1.0939070396755461 -1.5739492002359867	1 0
-1.6210415951620214 -1.1633611894405078 -2.883431883948509 -1.0961318185104842	2 0 1 3
0.3713089173167677 -1.0195612727161547 -0.7452744299412242	1 2 0
-0.4337971296804088 -1.114033271372804	1 0
0.013645704077373774 0.7021813060481513	0 1
0.4260927105579601 0.5388094611979348	0 1
-1.3007518948708654 -1.5009718983396156	1 0
0.12195178707486767 -0.2869742377494847	1 0
0.16181448489703582 -0.6475057859575972 -0.4365463904945504 0.6921360509672142 -0.49561029085453706	1 4 2 0 3
-2.0006392117210128 -0.9622778663898826 0.8752831825887659 0.630161251611364	0 1 3 2
0.10660992146882747 -2.3882832020527394	1 0
-0.8442862708916894 0.06224132898745206 -0.4677388652928084 -0.18009522374097636 -0.7856900968803108	0 4 2 3 1
1.08488660765928 0.4782345646386095 0.4145120818980739 -0.48667871346103175 0.9196198200678304	3 2 1 4 0
0.9551854534633493 -0.46976851147866266 0.46692737643209037 -1.3153914564091909 -1.7164367137346153	4 3 1 2 0
0.9156161790493368 1.137139719879974 -0.1969520619067334 -0.04285156830683057	2 3 0 1
0.3375400800098341 1.1740460850522525 -0.7050272173306541	2 0 1
-0.3166777413609963 1.236695328035864 -0.23416372136095492 0.17478817540060795	0 2 3 1
0.421410985644812 -1.9263256258072128 1.0028266693738404 0.5379727055341418	1 0 3 2
0.2867415539920573 2.3079319717315268 -0.3988371960561062	2 0 1
0.25606155030775307 -0.05795414179753154 -0.7105987017355749 -0.24137931038173813 0.47589532960676567	2 3 1 0 4
-0.20929504002689867 -1.0103644403996823 -0.6347676913377779 -0.39687716576066623 -0.4864038823239229	1 2 4 3 0
0.7836976041354394 0.23970624867328294 -1.4077558954954348 1.1532287501892997 -0.39839099018592455	2 4 1 0 3
-1.8779473202305912 -0.6695137912339582	0 1
-1.3884357952017023 -0.07590685239583012 1.097436139791587 1.2568730474816834	0 1 2 3
-0.11824915188982366 -0.8383356387257078	1 0
0.6396467194142664 0.25762342267304794	1 0
0.3651908511412761 -0.6290956863757097	1 0
1.1247316460036378 -0.2539595641241423 -0.7498129641545628 -0.14981711582089408	2 1 3 0
-0.16116840637687202 -0.9716191983948582 -1.0725938991981536 -0.9329487981010951 -0.21409230712561766	2 1 3 4 0
0.4912241157450566 1.0949945721485992 1.543103995320934 -0.4854528630104204 1.6896714760754743	3 0 1 2 4
0.8396321331060199 -0.6235795689163657	1 0
0.6219799896347796 -1.659847926929538 0.14635685751222674 2.043603008400199	1 2 0 3
0.8136698856196958 0.18358037262896404 -0.5382023973790677	2 1 0
0.0914418226334385 1.1172188027481982	0 1
-0.35356961945352167 -0.9127895998364475 1.2592054914516815 0.9937619804697115	1 0 3 2
0.19558354266629155 1.0596604488345407	0 1
0.5887174978921539 1.8667052425837238 0.015304064976741524 -0.5721419136416854 -1.0845909075593978	4 3 2 0 1
0.31984566141091186 -0.5839563973504023 -0.3383073488060926 0.659256321015509	1 2 0 3
-0.1945843190523006 -0.9908539037477516	1 0
1.7274773683275062 -0.7421604045982285 1.0986850961056205 -0.23503907980389993 1.4296968661071259	1 3 2 4 0
-0.010654177202009216 0.30187433848733486 1.103877230949712 -1.2902353399519404	3 0 1 2
-0.5589510042505667 -0.27140081662909354 0.8147441529892042	0 1 2
0.2983707451907806 0.6425745837132824	0 1
-0.3527607838983884 1.6882690545857704 -0.9224191977912765	2 0 1
0.23891468891199652 -1.0516245484010496 -0.23815979016756367 0.3042869865390427 0.21462964297437487	1 2 4 0 3
-0.20620013539590054 -1.438954027374729 0.6569629681021697	1 0 2
0.19751024646736418 0.007469701532772867 -0.003933212535121569 -1.354615629326311 0.2650419277834094	3 2 1 0 4
0.9928795128141207 0.15426417624239885 -0.39164589118762083 0.28737053477100327	2 1 3 0
0.4649627018073678 -0.2558274264954435	1 0
-1.0085391895033207 -0.4334871677515179	0 1
-2.1960454854533222 -0.4469160758185491	0 1
-0.5835683872499443 0.11829845780055367 0.7183787888806452 -0.16115514986035614	0 3 1 2
-0.09903600001254423 -0.08584858358015068	0 1
0.6177279317840145 1.080478312920006 -1.2008749555806708 0.0081868042893655	2 3 0 1
-0.3826869179745459 -0.9646377182720159	1 0
1.3949288494707657 1.6294203921287493	0 1
-1.431416726239732 0.14149974842512628	0 1
0.3014427203389218 0.728190981698925 1.757370779104546 -0.8848066331254795	3 0 1 2
-0.1957811592244182 0.17238376448186488	0 1
1.1837728968520054 -0.08348916267930179	1 0
-1.0338885867488823 0.6537063539061151 -0.3869029329207892	0 2 1
-0.49965024187369106 0.56989819910211	0 1
-0.39589361375522697 0.059148538727318484 1.0779010798517117	0 1 2
-1.0657092884175694 -3.1304543436333905 0.3733764111160678 0.33991956961887476 1.264212472165088	1 0 3 2 4
-0.10501396995012313 -0.7106819174302216 -0.6521504172521686	1 2 0
-0.7369920232244574 -0.2392575455505658 -0.01828767398548438 0.9330716303905061 0.915569099113222	0 1 2 4 3
-2.2194760446653636 -0.986866337566661 0.8236513916811946	0 1 2
0.2364546292568322 -0.6874636700298304 -1.287025823022996	2 1 0
-0.06231591767677009 0.8553895402566712 -0.5820992981331679 -2.809844732224379	3 2 0 1
0.8501354310814855 -0.19622671038791376 1.0219752044495343	1 0 2
0.05206020052476472 -0.46540010735314613 0.5557821819262532 2.684027119432963 -0.932044303803024	4 1 0 2 3
-0.3429378620942621 -0.17293412490190638	0 1
0.49644643072477873 2.4587225369418153 -0.8960087717541013 0.054727839893478986 -0.540692069028581	2 4 3 0 1
-0.31252053612690545 1.3978000782041409 -0.2819245595912803	0 2 1
-0.3194703832817629 0.36099707865634956 -1.128684744396724 -0.04560288944851229 -0.07310005535531493	2 0 4 3 1
-1.2316477651562074 0.42731417410905154 -0.0853853165475554	0 2 1
-0.4755766091221839 -0.5292027785390209 -1.3308311811783555 -0.9636734675291678	2 3 1 0
-1.705603289784286 0.47487487005168694 -0.376202922734245 0.29230556053616075 0.7890021826833986	0 2 3 1 4
-0.39848710712048685 1.7235743107144983	0 1
-0.4474419064425658 -0.7674682069304645 -0.27025824877704263 0.8205696156348288 -0.1162012935104536	1 0 2 4 3
0.012876546026534376 2.0732282177174888 0.9942274180196857 -0.2892913695054841	3 0 2 1
-0.8723084031503266 -0.28816447600961104 0.7534287182657304 -1.910383368542615 1.6696666800298965	3 0 1 2 4
0.5300669450934444 0.42166851540565803 -0.8330811400251688	2 1 0
0.0719950856623756 0.8721334956889101 -1.0272269152259728	2 0 1
1.2148163764537556 0.24371061093163474 -0.267538384054732 -1.555394706298508 0.4448902953881702	3 2 1 4 0
0.8458080867146193 -1.367414565594696	1 0
0.4213171731131053 0.9875478103569135 -1.3078869091036938 0.6263253030659491 -1.755786248932172	4 2 0 3 1
-1.9610769605767364 0.2017307766901892	0 1
1.0923441300649457 0.7733613061322435 0.8950016922256436 0.9078297603767802	1 2 3 0
-0.32268333337492844 -0.11158032170703074 1.8150773846003017 -1.2955579128059875 -0.420750193108125	3 4 0 1 2
0.6523248282162656 0.9101347473215893 -0.14098791296898933 1.8280815165457818	2 0 1 3
0.4913185729750284 1.560061611080903 0.43187679756837605 -0.4865091900756472	3 2 0 1
0.022167693495618843 -0.2079354219173182 0.055945373503107076 0.0761281609256065 0.0023838614819771385	1 4 0 2 3
-0.20559796475188616 -0.20770551114814556 -0.803760515919942 0.8610390126113612 -1.1808374387963092	4 2 1 0 3
-0.3672180802367194 0.14229426127814437 -1.3681001890743443	2 0 1
1.2610300293738899 0.21995396264629866 1.3196370753287265	1 0 2
0.9707916927650472 1.2999925959454084 -0.23947753914014433	2 0 1
-0.6446746943275803 -0.480158570601375 -1.5145373560819442 -0.8514378011344906	2 3 0 1
-1.0497182592389678 1.27199883341905 0.6630641160221735 -1.9621811925642392 0.2599285816943894	3 0 4 2 1
1.619536812211913 -1.4248660709842997 1.7972116130654032 0.8680277296764406	1 3 0 2
0.88373549361381 1.7797370109871338 -0.8043974935225454	2 0 1
0.7421385621459494 0.6194902320086461	1 0
-1.1135194804745603 -1.7116394931673675	1 0
-0.5104245994507708 1.9774919220335179 0.23243234120643147 0.5356350341898075 -0.651011038599784	4 0 2 3 1
0.15597997379536796 -0.9250040579966761 -0.27876803102823583 -0.3207863110922228	1 3 2 0
-0.5578511621290587 1.6815434777927396 -0.7498650362481627 0.6042497583768198 -0.17617356531573192	2 0 4 3 1
0.6553499647540169 0.5758551077091278 -1.1580795067453746 1.2825515442526396	2 1 0 3
-0.2749762070826553 -0.45129509005109975 -0.45057753995002825 0.24391408160214462	1 2 0 3
-0.059406864411025814 1.0450455708057986	0 1
0.47051493974842545 -0.07195607076015324 -0.6920789517118523	2 1 0
0.9180014768987755 -1.2522882014665988 -1.9751866492434624 -0.9275418856676748 -0.14540222916745552	2 1 3 4 0
1.7117012779669118 -0.22329592205242038	1 0
-0.7409592264710383 -0.5009915848655256 1.3059877700989868 -0.5978561142298533 -0.6312044669012622	0 4 3 1 2
0.186336016563681 -0.6502441522799263 -1.2760743687367178	2 1 0
0.8687540111183922 2.5645889636712 -0.7663518580342845 -1.5264397247467874 -0.02463633115453612	3 2 4 0 1
0.8024623384654914 -0.11821644193519022	1 0
0.2681175003237916 -1.8961380098142366 -0.152964526767153 1.6042824229090347	1 2 0 3
-1.9481027309114631 -1.3289299624731103 0.1492720080392432 0.8711853546998548	0 1 2 3
0.6685583766465618 -0.6241609197881641 -0.2672335146001778	1 2 0
-0.5365905675448501 -0.0606824245997366	0 1
0.01588361270546382 1.0990502795830892 0.3032633421365338 -1.4954327464347597	3 0 2 1
0.15144700105724723 0.7652803381500063 0.5503781374064758	0 2 1
1.8235819055476348 -2.55883693235938 -1.3785028841437899 -0.13599871383084283 -0.8240489871343735	1 2 4 3 0
0.6089293371342956 -0.6933021741063833	1 0
1.047042123203159 0.6218256464838956 0.21166315950239178	2 1 0
2.0519972822251935 0.04683587422944335 -1.011719141500037	2 1 0
-0.4420516290168568 0.33298034688571365 0.5251806551550562 1.0688069398753344	0 1 2 3
-0.30645485340723705 0.24775367593020903 0.05724904945282859 0.17912727133688977	0 2 3 1
0.05898453669430794 -0.30176866469846164 -1.3430917443552641	2 1 0
0.23290664474175105 0.056862315963991494	1 0
0.7917766887495212 0.5686867447980531 0.6088117807932931 0.05634337619527984	3 1 2 0
-0.17436186108569396 -0.8511443985510799 -0.46440243312507234	1 2 0
-0.40696486909047735 -1.2466197595280504 0.443540489436424 0.031546234262893214 1.078667981494564	1 0 3 2 4
-1.1611214859945937 -1.5214423611208143 0.9895464579779242 0.23606565895398762 -1.4629919748784572	1 4 0 3 2
-0.15504660582091068 0.26063774078422497 0.7725114596136373	0 1 2
-3.030990572881518 0.31131103421642203 0.4641616036408958 1.096410523346075	0 1 2 3
0.19419272493987627 -1.2747748700254558 0.44339633669041795	1 0 2
1.0605657240001607 -0.345159817087335 -0.03367441736335443 1.3200160621835497	1 2 0 3
-1.6690417562504765 1.7293873332719483	0 1
0.2578648845815134 0.6091533819855024 1.0284691214529336 -0.04080989539784334	3 0 1 2
0.3452973361572954 -0.14961624059295067 -1.9507212366857747 -0.3073214886496032	2 3 1 0
0.10697087483696296 1.2539290143041075 0.8965563233897669	0 2 1
1.2492582274163615 0.23527200650805438 0.8830777451617342	1 2 0
0.6842003169843215 -0.8595428881194288 2.11094090162366	1 0 2
0.6871562661410243 -1.4045273378405956 0.41829767929023126 0.31766432710912296	1 3 2 0
0.28688096280695913 0.4129756464142775	0 1
-1.786833962077156 -0.04610459590167317 0.7788772387738746 0.9557490487544918 0.7073381704222794	0 1 4 2 3
-0.10318277671850196 -2.2667744753075123 -1.9391669109910425 -0.3018863788961977 0.33541159276147936	1 2 3 0 4
0.17652292074953504 -1.2714479231055293 -0.20947784113720577 0.4583278230845084 -0.047664491896322644	1 2 4 0 3
-0.007293450727515578 -1.6081456130965799	1 0
0.1614252417254725 1.9897982769183362 1.1237151341100624 -0.14862870154413102	3 0 2 1
-0.3892739559055863 1.0173737924433155 -0.867907214977856	2 0 1
0.6173130682746824 -0.2438085021925073 0.8914034936060472 0.31135174055364256 1.893282750955021	1 3 0 2 4
-0.24723568940753868 1.027063897453672 -0.3160395710079406	2 0 1
-1.7891790835912318 -0.4955613016450489 0.698814233047888 -0.39111527004221097	0 1 3 2
0.3519069641209352 -0.4207871753071047 -0.15160990823903084 0.3167191802082146	1 2 3 0
-1.6124800072270655 1.0861057796066966 -1.3544890771128655 1.4141877508033616 -0.7378209763825191	0 2 4 1 3
0.5067027258890261 -1.1648707934459817 -0.4823087079457991	1 2 0
0.9773464281355385 0.5122964724402299 0.1412953876740771 -0.1828226998867652	3 2 1 0
-1.0540530044194143 -0.5805935677464195 -0.10033895787258604 2.5405915699543695	0 1 2 3
-0.5238486468564817 -0.48979477716583003 -1.2984459938066903 -0.9769053187406439	2 3 0 1
-0.0480260489531835 1.7553340854942339 -1.468130120559686 -1.5192943866162971 -2.293290379941228	4 3 2 0 1
0.269712799432916 -0.7749884432723364 -0.38686310643020716 0.9403960309676992 -1.4883968790574673	4 1 2 0 3
-0.177202971486539 0.7263857153720249	0 1
2.506548707284514 0.7562872046101009 -1.2685734192313467 0.651698694813173 0.49110364031175624	2 4 3 1 0
0.5285952954784519 0.2987365274912258 0.2575931542490869	2 1 0
1.2170664711038017 -0.9843294889058779 -1.3277343455980308 1.3512588079958976 1.2908551332522424	2 1 0 4 3
-0.7103880406764548 0.7560041656349576	0 1
-0.8699444682439932 -0.5575976636454087	0 1
0.08289049583018929 -0.3345112648201111 -0.24487262444402835 0.6083688653812108	1 2 0 3
0.7103234379904937 -0.059953289750071775 -1.6566459061453978 0.6043957089889408	2 1 3 0
-2.157091549306582 0.9920104845600787 0.2437128086213298 1.6433346537627633 0.013323019295493309	0 4 2 1 3
-0.524979804146244 0.3003791529711714 0.8145039009348488 0.15167918981707776	0 3 1 2
-0.7642292038959649 0.9210937545359607 -0.38199711199959563 0.19044583531539974	0 2 3 1
0.9671440090770522 -1.2516614309374867 1.79756220965262 0.4823272992493959	1 3 0 2
0.04787690724240657 0.923830241653957 0.9012419211871695	0 2 1
-0.5233209149793766 -0.2507993025544126 -0.8751928218706265 1.05268912258807	2 0 1 3
0.8054952959560283 1.0371491711930796	0 1
1.350265335652261 -0.777215349421968 -0.7203817483775792	1 2 0
0.9197225598727657 0.6597952431142591	1 0
2.127427820217116 1.1887386840888197 -1.2132369568512744	2 1 0
-0.1007935432999383 -0.48538567726543846 0.6425098747884701 0.6697334579083145	1 0 2 3
-1.1323806489751573 1.9969725453774632 -2.7980393052057337 -1.146009282454661	2 3 0 1
0.34228014334426515 -0.9983186221690199 0.2752571494978467	1 2 0
-0.1988931431648258 1.4966487595504159 -0.04452942021242959 0.8547389308520006	0 2 3 1
0.8548422846166978 -1.0890243806067625	1 0
0.15704188116193757 2.01983941908907 1.3110985480141055 0.5103327327061232	0 3 2 1
0.2620842119598536 -2.495229289555973 0.36988242551885814	1 0 2
-0.5639619974648565 0.27193682388283874 0.6022302719875843 3.204472602253297	0 1 2 3
-1.1121340574560514 -0.09007192692157422 0.6483833402539916	0 1 2
0.868445399128937 0.5109419771090995 0.73509220691321	1 2 0
0.6482736948275326 -0.558076663831316 -0.2842458061948314 0.8780154527431848	1 2 0 3
-0.309314898231075 0.15232547476184247 1.0934988279237514 0.5984360668345007	0 1 3 2
0.16313148720568538 -1.5493763555275426 1.0745305577678257 0.6844359649852767 -0.67973187889184	1 4 0 3 2
-2.059616854982891 1.0030594144639695 0.6659418670448434	0 2 1
-0.3833072727408751 0.01873790906693427 0.025102387785263785	0 1 2
-0.8645343111645969 0.5401327449460337 0.6002041596587654 -0.5937110383055308 1.0638609277988453	0 3 1 2 4
-1.3657904756795478 0.5918643808156467 0.27898828354930816 -0.21463509192330676 0.7630112311781144	0 3 2 1 4
0.5286709303312165 -1.021030862398498 -0.013591225121216655 0.9401840111227315 -1.7525877671077332	4 1 2 0 3
-0.23492750411611882 -0.13188778110464605	0 1
1.0058080266477538 0.9388100988580195 -1.7956337425436353 0.6567871368432949 2.208795430874762	2 3 1 0 4
-0.05514322302394719 0.5815906576366023 0.3380699033018773 1.3847149910214178 -0.08319063486577216	4 0 2 1 3
-0.29355000086052085 0.1292124590114722	0 1
1.7613302631128245 -1.1246621216198296	1 0
-1.2089524108165723 -0.925020724505179 -1.5087002132005085 0.6334521087365528 -0.3171411476087422	2 0 1 4 3
-0.6126608339353687 -0.7427005685079251 -0.6513065655930346	1 2 0
-0.7108060972709895 -1.162881081757953 -0.005898289851067337 0.18013842892652518 1.3454328927614003	1 0 2 3 4
-0.11550064285951855 1.3100349025572058 0.49469024827636604 0.4722933869963326 0.7151746902994895	0 3 2 4 1
-1.6739908930261103 1.148204742472103 -1.0594547668221665 -1.581801702669684 0.013919452206978765	0 3 2 4 1
1.7152503090340114 -0.6720023014873713 -1.0276738929448455 0.7401757851708524 0.38104863191725885	2 1 4 3 0
-1.0896558427764569 -0.7438691595451834 -0.03477172852131273	0 1 2
1.6824764990427297 0.03631185954059026 -0.5092715726691108 -0.09306216905375159	2 3 1 0
1.0875321646347962 0.5964299098155554 0.3960854936881349 -0.6734135707706398 -0.6279932352850179	3 4 2 1 0
0.8191402381477242 -1.0556537110712627 0.29420098280270335	1 2 0
-1.016806656322888 0.6113262212273086	0 1
-0.5968529606004065 -0.588477239356624 -1.409388794174537 0.5466991246907787	2 0 1 3
0.641748383611594 -1.9027988993059688 -0.19070437670034288	1 2 0
0.5131726208205069 1.4178051200036623 -1.1366166711753136 1.4184832057161314	2 0 1 3
2.820346341169546 2.1668165530088697	1 0
0.6583123079830988 0.09612778207585164	1 0
-1.5426283291033303 0.1356674361589051	0 1
0.6279180695800456 0.9486886542075316 1.0714495922777416 0.9746328388948845	0 1 3 2
-0.10176518466186991 1.3628477973005646 -1.415502829859116 0.0763318959020131 1.865059398064004	2 0 3 1 4
0.3016506467028735 -1.4341451931700415 0.29026903427059014	1 2 0
-0.8955355472039568 -0.21537435272408492	0 1
2.851476467709276 0.0649475550751633 -0.3374245925364287 0.017249032982852987 -0.26268306672340774	2 4 3 1 0
1.7863832484917619 -0.3475905440990945 -1.0123126444229982	2 1 0
-0.47269341660533304 0.4072087760697052 -0.26684867511188937 0.7825150789105276	0 2 1 3
0.0019317723683685423 1.9348531703720822 0.043629924967061556 -1.049630550827213	3 0 2 1
0.3055381004524985 0.14469054654017816	1 0
-0.863806925037729 -0.2188137131600518 -0.6518800129391273 -1.124913192190308	3 0 2 1
-0.15143661051802165 -0.6152205364884911 0.15097795763826896	1 0 2
0.061520440821627394 -0.7384518132113944	1 0
0.20760587993441193 -0.8686308850292194 -1.4347091376552366	2 1 0
-0.19178403598924113 0.4227614921558322 0.3292584943787804	0 2 1
0.11989436671368883 -0.31202905265081576	1 0
-2.3735672365738383 -0.6457821905947518 -2.3186948295915615	0 2 1
0.35395872334248435 -0.5088247608354397 -1.4600349090420939 -0.32287560410363786 -0.08453639049670934	2 1 3 4 0
0.660326058268656 -1.3677617453300757 0.16489061043057102 -0.2602964504880284	1 3 2 0
0.10620283945794887 -2.0788509213175415 -1.1986307333057422 -0.39015795565713385	1 2 3 0
0.23235652345033309 -0.7616158633385678 0.18678937939077558 0.43446675015118386	1 2 0 3
-0.12876902812902097 0.3500644867243341 0.5787839271551378 0.16954686036855907 -1.359813427890478	4 0 3 1 2
-0.8349017760413736 0.32841420522303055	0 1
2.3562101181645936 -0.8855246299261135	1 0
-0.14775675830573048 0.3674345037959334 -1.2991584115712065 -1.2332456036680322	2 3 0 1
-0.46892891628576233 -0.8387930730819277 1.2055953925343865	1 0 2
1.0881948143200362 -0.4926979957666777 1.017983958544523	1 2 0
1.7345263092827623 -0.24416762419557533 -0.13943810926067662	1 2 0
-0.7441290086284473 -1.1269713472395348 -2.098140639388907 0.5442600478400247	2 1 0 3
1.2140387584641674 -1.0154662376213461 -0.4937636357208369	1 2 0
1.6476083132378274 1.1145013275171463	1 0
0.6021314904591402 -1.2719904846063022 -1.4677102157245778	2 1 0
-0.3587793312498266 0.6783075974586891 0.06666123128801717 -2.4023318807205007	3 0 2 1
-0.33704422929462646 0.4635475481564013 -1.9320021639492033 0.0748245593602715 1.8596904616641043	2 0 3 1 4
-0.9263327288765403 0.6287660790458359	0 1
0.15561555964004692 -1.6743146153198643 -0.09388931944458999 0.9476652530251477	1 2 0 3
1.3357278378582362 -1.5274532472301352 -1.6238088623150224	2 1 0
2.1596373545902057 0.8526521116770366 0.882931370291529 0.6594425221482819	3 1 2 0
-1.2920464619495236 -0.5994533208276919	0 1
-0.2904211284766773 1.1186256434338795	0 1
-0.17128082329537642 -1.3381599660204548 0.5538665206020237	1 0 2
0.8929144917757348 0.5328421640728622	1 0
1.7644345969595538 0.9523635373585273	1 0
-0.20707745709664885 1.3750960526376503 1.4523777279037549 -1.0797755684192893 1.0339854208205703	3 0 4 1 2
0.9956877808824732 1.3685721269702225 1.5178462605074443 -1.6557907899504862	3 0 1 2
0.8634046542687119 -0.9949672195210199 -0.6677825612396125 -0.7733838170107958	1 3 2 0
0.18272819797588608 1.5738768095611735 -1.8997733057315864	2 0 1
1.1987712276822173 -0.5170074656633222	1 0
0.6654791629908337 0.8839138122657346 0.8630556817954395 0.7097888473096339	0 3 2 1
0.9883522708069101 -0.9221059938971543	1 0
-0.7835290170243858 -0.17014927611586958 -1.015376504200368 0.016302124896342418 0.08435892183156682	2 0 1 3 4
2.09187923817969 1.4236040855321888 -0.144689908091724	2 1 0
0.5260443191384193 0.03702690161065595 -1.1132302901868671	2 1 0
1.1762041669529428 0.1607228521381381 -0.4311617437335314 -0.13153170479457763	2 3 1 0
0.46953339312505993 -0.5987670434160526 1.5675740385306307 1.097891456589265	1 0 3 2
-0.7444558265035132 -0.8725302542156378 0.1504471818876987 -0.20113766917985462	1 0 3 2
0.21809692318814977 -0.7040848214535675 -0.49265263077642574 -0.3633213764980715 0.25435568909502815	1 2 3 0 4
0.6074083979132896 0.39517676682724423 0.3604170238637641 0.23552625933185353 0.1654167866551975	4 3 2 1 0
-0.056591485640497804 -0.5769040954711675 -1.2180876746198512 2.058530057273182	2 1 0 3
0.5269734438050792 0.08883126602383466 -0.9749551717197478 -0.6485278676149021 0.01707473264136273	2 3 4 1 0
-0.08557211094640027 0.36003482008882415 0.08772594722346085	0 2 1
0.3820036488463275 1.9991257052409428	0 1
1.4197634326537445 0.787256074586983 -1.8537460260062002 0.8451553901738464 0.740550747889839	2 4 1 3 0
1.594925696780904 1.8326913947346923	0 1
0.5058369044851785 0.6802875509826319	0 1
-0.2823928699089995 0.5156624011807475	0 1
0.17224680644732765 -1.2959051789870322 -0.6197659959218772 -0.6636098365156748	1 3 2 0
1.070620976693224 1.4866515018170539	0 1
0.43396447770772056 0.4682178024700585 1.068902415030902	0 1 2
0.482260701875885 1.256129303759902 -0.7098510430213013 0.02265429942942343	2 3 0 1
1.0927957073015462 0.16910895754466274 0.38008332197631267 0.36692219645284385	1 3 2 0
-0.6270401976601843 0.4704255202980543	0 1
0.41485608281002745 1.1613429691286785 1.0124034274349247 -1.218025762417573 1.302599938480639	3 0 2 1 4
-0.38303962227788374 0.9208214991510343 -0.28055953864508143 2.0143597114624288	0 2 1 3
0.350225372767659 -1.8340541165841073	1 0
-1.373767779934334 -0.2056794839531012 0.3996592957613503 0.676637676137453	0 1 2 3
-0.8738779411645423 -0.2742283090152568 0.9985754542423599 0.653213908104738	0 1 3 2
-1.1009452870043828 0.023069756120955208 -0.5399201880436819	0 2 1
2.056258837663555 -0.11011096739530193 2.635025261278746 1.3554424991253302	1 3 0 2
0.894513921157894 0.4206674840437199	1 0
0.1318533804432493 0.9769550607642101 -1.0758126364190523	2 0 1
-0.014012122553454567 0.5838964194741642	0 1
1.0880603002558575 1.1484866377099476 -0.03602093704995158 1.1192414627682188 -0.8229517192616661	4 2 0 3 1
0.5039894595839652 0.8323578884496174	0 1
-1.6170980927604384 -0.7774922088390942 -0.896053157026078 0.25913728833882604	0 2 1 3
-0.1975209698736164 2.0355161923318494	0 1
-0.9919271717554233 -0.0284720793484049 0.7717382438600107 -0.46419567022371444 1.6721381422873407	0 3 1 2 4
0.4553377510725307 0.6829879265456551 -0.8008042569495741 1.2354369958121256 -0.33780736450543214	2 4 0 1 3
1.8752621422054483 0.366190220586546	1 0
0.7371546125099847 1.4675432908149784 0.07232772763366324 -0.48772847228023625	3 2 0 1
-2.7172144014744135 0.03134513049565581 -1.379348645353787 1.1249634600972878	0 2 1 3
-0.2147537049892359 0.4925356911835808 -0.8241986957789114	2 0 1
-0.19536372730638868 1.6280586767676228 -1.4858669485554388	2 0 1
0.5765062385650696 2.0378506356725032	0 1
1.309875216744064 -0.49236970445228817 -1.8379749290617309 -0.4719620382334823 -0.132752406015943	2 1 3 4 0
-0.939758550472218 -0.5521426812198688 -0.7887264176080293 1.2438379006465334	0 2 1 3
1.2783437420826598 -1.1840772262347068	1 0
0.10423915030192185 -0.4321102965202891 -0.4035359174265547 -0.4853815059049379 -1.5628028206734206	4 3 1 2 0
-0.6180094070319418 0.23760289664979262 1.395207806387105 0.8156829890177173	0 1 3 2
1.5929573393588616 1.4577474294522528 -0.05041963733891174	2 1 0
0.3561312056507246 -0.45096353375034437 -0.6083596330666285	2 1 0
-0.9816416388532212 0.5910814358965675 -0.2950982086339068	0 2 1
1.7096184827569012 -0.334886110899235 2.1581338845173854	1 0 2
0.12123813319455645 -1.4097647897690926 -0.06895196016612475 -0.9860644909769106 0.6500602848678196	1 3 2 0 4
1.7300589940686095 -0.7972230655867536 1.2406414046916658 0.17749153079305474 0.7380314373654627	1 3 4 2 0
0.18522380677885472 0.2613103966557109	0 1
0.5940560346966498 -0.874096060407689 -0.41007378633331504	1 2 0
1.0389104038302672 -2.0977563886008945 -1.5902523582223846	1 2 0
0.036281529753183085 -0.7178082885307087	1 0
-1.19143252812067 1.6062448565524694 1.4784368729196267 1.0390603167943742	0 3 2 1
-1.3894642030018889 -2.141016173923918 -0.47538732102060416 -1.859775481586209 -1.6964197533562755	1 3 4 0 2
-1.2657834616276593 0.40524501405117724 -1.2624863283392276 -0.0829434811240225	0 2 3 1
-0.7630139056865756 0.7843103631855192 -1.3005444338493426 -1.5042201799780865	3 2 0 1
-0.4699077700277343 -1.1825180577539505 -0.18389795018592542 -0.2337879835308946 0.08397328947310283	1 0 3 2 4
-1.0236160548021078 -0.19876721486376667 -1.254072683286302	2 0 1
1.0146812275068564 0.16625624125462962 0.07611440231304226	2 1 0
-0.3607640864098966 -0.6334044320360713 -0.45620372394899167 -1.3001646483326696 0.7533699199499371	3 1 2 0 4
1.014031532408447 1.3998825857084418 0.9388928049034028	2 0 1
-0.3739771500861193 1.140713190333068 -1.038569050399501 1.3421549694238868 -2.0546629380314365	4 2 0 1 3
-0.1325895381505065 1.3042995438654774 -0.4873212698448061	2 0 1
0.5947236865172016 0.9188569592919655 0.7337009627784495 -1.3317519551497623	3 0 2 1
-1.2191991071945572 -0.7597271318122844	0 1
